,attachments,author_id,created_at,id,text,category,retweet_count,reply_count,like_count,quote_count,edit_history_tweet_ids
79,,1.16542813881528e+18,2022-09-04 16:17:40+00:00,1.56646049773795e+18,@hk_tg_kyo0606 みずほ随分と大忙しでww,2.0,0.0,0.0,0.0,0.0,
80,,1.5658748878223e+18,2022-09-04 16:16:26+00:00,1.56646018486804e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️⭕️

まずはDM📩
103
#個人融資",1.0,0.0,0.0,0.0,0.0,
81,,1.5658748878223e+18,2022-09-04 16:15:06+00:00,1.56645985108534e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️⭕️

まずはDM📩
100
#個人融資",1.0,0.0,0.0,0.0,0.0,
82,,1.5658748878223e+18,2022-09-04 16:14:00+00:00,1.56645957603967e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️⭕️

まずはDM📩
94
#個人融資",1.0,0.0,0.0,0.0,0.0,
83,"{'media_keys': ['3_1566459390391373825', '3_1566459390387179520', '3_1566459390391382016']}",8.0277640587223e+17,2022-09-04 16:13:21+00:00,1.56645941023044e+18,"@tos 東京エイリアンズ カフェ 譲渡 交換 ポストカード
譲→ 天空橋 雨宮 集合 郡司 (数字無は1枚所持)
求→ 定価(175/1枚)
画像1,2枚目は画像3を多く含む方、まとめて最優先。
メルカリ経由＞9/10池袋手渡し(現金)、銀行振込(みずほ)でのお取引希望です。お返事お時間頂く可能性ございます。 https://t.co/yKa5EiAjvS",0.0,0.0,0.0,0.0,0.0,
84,,2408571648.0,2022-09-04 16:12:46+00:00,1.56645926241862e+18,"ちーず「ゆりあちゃんしか！」
〜次の日〜
ちーず「つうちゃんしか！」
〜また次の日〜
ちーず「はぁ可愛いよみずほ(๑′ᴗ‵๑)」
〜そのまた次の日〜
ちーず「鳥さんだなぁ」

ちーず「私単推し✨」
げり、うんこ「」 ##cryあるある",2.0,0.0,0.0,0.0,0.0,
85,,1.5658748878223e+18,2022-09-04 16:12:38+00:00,1.56645922804244e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️⭕️

まずはDM📩
93
#個人融資",1.0,0.0,0.0,0.0,0.0,
86,,1.5658748878223e+18,2022-09-04 16:11:53+00:00,1.56645903931976e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️⭕️

まずはDM📩
92
#個人融資",1.0,0.0,0.0,0.0,0.0,
87,,1.50019677591087e+18,2022-09-04 16:11:15+00:00,1.56645888061987e+18,"【みずほ銀行】必ずご回答ください／お客さま情報等の確認について
という迷惑メール",3.0,0.0,0.0,0.0,0.0,
88,,2288371160.0,2022-09-04 16:35:11+00:00,1.56646490497418e+18,"【後背位図鑑2＜藤森かおり,愛乃ララ,綾原みずほ,秋吉く＞】ベストオブ無敵屋！工藤澪と田坂たかよしの趣向別無敵屋ヌキどこhttps://t.co/47w8vnEh1G
-DUGA NAVI-",2.0,0.0,0.0,0.0,0.0,
89,,1.56343907858175e+18,2022-09-04 16:34:16+00:00,1.56646467417801e+18,市川團十郎海老蔵は稲川会小泉純一郎進次郎のミカジメ稼ぎ頭❤韓国企業融資のみずほ銀行/富士銀行安田財閥安田善次郎妾の子13片岡仁左衛門❤山口組に裏金の第一勧業銀行現みずほ役員は鳩山由紀夫姉の旦那🇷🇴玉三郎は鳩のセフレで日中文化何チャラよ開成高校岸田文雄木更津高校浜田靖一松野博一大石賢吾 https://t.co/kG0BXWX0Ty,3.0,0.0,0.0,0.0,0.0,
90,,7.01218069918581e+17,2022-09-04 16:33:01+00:00,1.56646436003725e+18,そわそわみずほし,-1.0,0.0,0.0,0.0,0.0,
91,,1.5658748878223e+18,2022-09-04 16:32:42+00:00,1.56646427892817e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
1
#個人融資",1.0,0.0,0.0,0.0,0.0,
92,,1.5658748878223e+18,2022-09-04 16:28:33+00:00,1.56646323583831e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️⭕️

まずはDM📩
111
#個人融資",1.0,0.0,0.0,0.0,0.0,
93,,151660612.0,2022-09-04 16:27:29+00:00,1.5664629687031e+18,"RT @gyutan_tanca: ソフトバンクバンクホークス
応援キャンペーン📣✨

PayPayドームペア観戦チケット
(みずほプレミアムシート)が
抽選で当たります‼️‼️

🟥応募方法
①アカウントをフォロー
②このツイートをRT

ご応募お待ちしております🐮✨

#ソ…",1.0,30.0,0.0,0.0,0.0,
94,,1.5658748878223e+18,2022-09-04 16:25:17+00:00,1.56646241422451e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️⭕️

まずはDM📩
96
#個人融資",1.0,0.0,0.0,0.0,0.0,
95,,1.5658748878223e+18,2022-09-04 16:41:09+00:00,1.56646640645534e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
11
#個人融資",1.0,0.0,0.0,0.0,0.0,
96,,1.0143457005182e+18,2022-09-04 16:40:15+00:00,1.56646618023554e+18,@MiNaSe_34 やっぱ鰻はみずほ庵,-1.0,0.0,0.0,0.0,0.0,
97,,1.28733340724501e+18,2022-09-04 16:37:56+00:00,1.56646559540276e+18,"RT @rok1go: ワンピース　USJ　ユニバ　プレサマ
ラバーバンド

譲》赤髪海賊団(シャンクス)3、海軍3
求》サンジ or 275円(＋送料)

都内手渡し、郵送。
郵送譲渡の場合、UFJ・みずほ・PayPay対応。

どうぞ、よろしくお願い致します。 https:…",0.0,6.0,0.0,0.0,0.0,
98,,1.5658748878223e+18,2022-09-04 16:37:45+00:00,1.56646554899279e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
3
#個人融資",1.0,0.0,0.0,0.0,0.0,
99,,1.5658748878223e+18,2022-09-04 16:35:59+00:00,1.56646510830146e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
2
#個人融資",1.0,0.0,0.0,0.0,0.0,
100,{'media_keys': ['3_1566469985257799680']},7.59672244800938e+17,2022-09-04 16:55:23+00:00,1.56646999043358e+18,"今日は沢山の刺激を頂いて、沢山の優しさに触れた一日でした🌻
改めてまた明日ツイートします！！✨️
来てくれたみんなも本当にありがとう！！
いつかもっとたくさんの人と楽しめるように、もっと応援したいって思ってもらえるアーティストになれるよう頑張ります。
おやすみずほー(*ˊᵕˋ*)*🌙☆*。 https://t.co/snoFlNHZVk",1.0,0.0,0.0,0.0,0.0,
101,,277030845.0,2022-09-04 16:48:38+00:00,1.56646828791106e+18,"今日の詐欺メール
みずほ銀行を騙る詐欺メール
みずほ銀行に口座は有りません！
#詐欺メール",3.0,0.0,0.0,0.0,0.0,
102,,9.15782710362218e+17,2022-09-04 16:47:00+00:00,1.56646787710833e+18,RT @mami_tanaka: みずほさんのclubhouse、「どんなテストなの」の人もおられて、テストの中身の話がずっと続いてる。正直、もう今その話じゃないんですよ。別にlightningでもthunderingでもいいでしょ…もうそこは3月の羽藤先生の話を復習してくださ…,2.0,4.0,0.0,0.0,0.0,
103,,1.5658748878223e+18,2022-09-04 17:05:43+00:00,1.56647259075944e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
14
#個人融資",1.0,0.0,0.0,0.0,0.0,
104,"{'media_keys': ['3_1566472462493093888', '3_1566472462526607360', '3_1566472462539243520', '3_1566472462493134848']}",1.49967375650293e+18,2022-09-04 17:05:14+00:00,1.5664724667167e+18,"🌹26時20分〜🌹

💕27時55分〜桜木みずほ
@mizuho_amateras 

💕完売🈵〜葵ミク

💕27時55分〜姫宮かれん

💕27時00分〜デビュー💕
✨Hカップ美女　羽咲みゆ

💕26時20分〜鳳かなで

💕完売🈵〜美月あいら
@aira_amateras 
TEL070-4860-8269

#名古屋メンズエステ
#新栄メンズエステ
#栄メンズエステ https://t.co/CrHuVyHRpo",2.0,0.0,0.0,1.0,0.0,
105,{'media_keys': ['3_1566471527259729920']},7.39840631162298e+17,2022-09-04 17:04:17+00:00,1.56647222827898e+18,"自称みずほ銀行からメールきた。
今回はそれっぽい文章で攻めて来たけど、メールアドレスが、
dfgtt8usqc@ezweb.ne.jp
んなわけないだろw

何よりもアタクシは、みずほ銀行に口座を持ってない。
(； ･`д･´)ｺﾞｸﾘﾝｺ
騙されないで！ https://t.co/085LIti1z3",3.0,0.0,0.0,0.0,0.0,
106,,8.80348192818119e+17,2022-09-04 17:01:50+00:00,1.56647160961493e+18,"RT @Porco1997: 🐷飛べない豚なら受ける秋インターン🐷

みずほ銀行➡︎ES&amp;玉手箱-9/12〆切

参加後リクルーターがつき、就活全般のサポートしてくれます。また気になる部署の社員を紹介してくれる点も魅力的。40歳での平均年収も1000万を超える（オープンワーク参…",5.0,18.0,0.0,0.0,0.0,
107,,1.08393837350332e+18,2022-09-04 17:00:26+00:00,1.56647126111474e+18,【新着ランキング（少女コミック）】,-1.0,,,,,
108,9位：「暁のヨナ 39 (花とゆめコミックス)」 草凪 みずほ (著),,,,,-1.0,,,,,
109,https://t.co/4sK7bAsned,0.0,0,0.0,0,-1.0,,,,,
110,,1327004425.0,2022-09-04 16:58:47+00:00,1.56647084357144e+18,みずほ「みんなでご飯食べに行ったとき１０分かんのおあずけ懲役６ヶ月」,2.0,0.0,0.0,0.0,0.0,
111,,1.5658748878223e+18,2022-09-04 16:57:04+00:00,1.56647041064413e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
13
#個人融資",1.0,0.0,0.0,0.0,0.0,
112,,2648009665.0,2022-09-04 17:15:33+00:00,1.56647506418631e+18,みずほT:「ざけんな」,2.0,0.0,0.0,0.0,0.0,
113,,1.5658748878223e+18,2022-09-04 17:15:24+00:00,1.56647502658051e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
35
#個人融資",1.0,0.0,0.0,0.0,0.0,
114,,2288371160.0,2022-09-04 17:15:20+00:00,1.56647501034436e+18,"【もぐちん図鑑＜菊原まどか,綾原みずほ,岩佐真美,結城リ＞】ベストオブ無敵屋！工藤澪と田坂たかよしの趣向別無敵屋ヌキどこhttps://t.co/TVtcQEosdV
-DUGA NAVI-",2.0,0.0,0.0,0.0,0.0,
115,{'media_keys': ['3_1566474374496284672']},1.37061936067539e+18,2022-09-04 17:12:50+00:00,1.56647438013343e+18,"【交換】呪術廻戦０ カゴコレ トレーディングアクリルスタンド アクスタ

譲: 狗巻 パンダ
求: 定価＋送料
(みずほ振込､PayPay､メルペイ)

✧2点まとめてのみ
✧プロカ必読
よろしくお願い致します。 https://t.co/Qy7kNqF1ru",0.0,0.0,0.0,0.0,0.0,
116,,1.5658748878223e+18,2022-09-04 17:12:45+00:00,1.56647436036984e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
32
#個人融資",1.0,0.0,0.0,0.0,0.0,
117,,1.5658748878223e+18,2022-09-04 17:12:18+00:00,1.56647424761018e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
23
#個人融資",1.0,0.0,0.0,0.0,0.0,
118,,1.5658748878223e+18,2022-09-04 17:12:03+00:00,1.56647418211194e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
30
#個人融資",1.0,0.0,0.0,0.0,0.0,
119,,1.5658748878223e+18,2022-09-04 17:11:44+00:00,1.56647410472702e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから可能です‼️
急げば明日満額着金‼️‼️

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
29
#個人融資",1.0,0.0,0.0,0.0,0.0,
